id,productName
VGAR0020,Card màn hình ASROCK RX 7800 XT STEEL LEGEND 16GB OC
VGAR0019,Card màn hình ASROCK RX 7900 XT PHANTOM GAMING WHITE 20GB OC
VGAR0018,Card màn hình ASROCK RX 7900 XTX TAICHI WHITE 24GB OC
VGAR0017,Card màn hình ASROCK Phantom Gaming RX550 4G
VGSP0056,Card màn hình SAPPHIRE NITRO+ RX 7900 GRE GAMING OC 16GB
VGSP0055,Card màn hình SAPPHIRE NITRO+ RX 7900 XT GAMING OC VAPOR-X 20GB
VGAR0022,Card màn hình ASROCK RX 7600 XT CHALLENGER 16GB OC
VGAR0023,Card màn hình ASROCK RX 7600 STEEL LEGEND 8GB OC
VGSP0060,Card màn hình SAPPHIRE PULSE RX 7800 XT GAMING 16GB
VGSP0063,Card màn hình SAPPHIRE PULSE RX 7600 XT GAMING OC 16GB
VGSP0064,Card màn hình SAPPHIRE PULSE RX 7600 GAMING OC 8GB
VGAR0016,Card màn hình ASROCK RX 6600 CHALLENGER WHITE 8GB
VGAS0651,Card màn hình Asus DUAL RX 6600 XT-O8G
VGAS0650,Card màn hình Asus ROG STRIX RX 6600 XT-O8G-GAMING
VGIN0121,Card màn hình Inno3D GT1030 2GB fan version
VGCL0066,Card màn hình Colorful iGame GeForce RTX 4070 Neptune 12G L-V
VGMS0410,"Card màn hình MSI GT 1030 AERO ITX 2GD4 OC (2GB GDDR4, 64-bit, DVI+HDMI)"
VGIN0139,Card màn hình Inno3D RTX 4060 Twin X2-8GB
VGAS0598,Card màn hình ASUS ROG STRIX RX 6700 XT-O12G-GAMING
VGAS0599,Card màn hình ASUS TUF RX 6700 XT-O12G-GAMING
VGGI0635,Card màn hình Gigabyte RTX 4060 AORUS ELITE-8GD
VGAR0011,Card màn hình Asrock Radeon RX 6600 Challenger D 8GB
VGMS0489,Card màn hình MSI RX 7900 XTX GAMING TRIO CLASSIC 24G
VGGI0619,Card màn hình Gigabyte RX 7900 XTX GAMING OC 24G
VGGI0618,Card màn hình Gigabyte RX 7900 XTX AORUS ELITE 24G
VGGI0521,Card màn hình Gigabyte GT1030 Low Profile D4 2G
VGLE0047,VGA Card nVidia Quadro RTX 4000 8GB GDDR6
VGMS0285,"Card màn hình MSI GT 1030 AERO ITX OC (2GB GDDR5, 64-bit, DVI+HDMI)"
VGAS0708,Card màn hình Asus TUF GAMING RX 7900 XTX OC OC Edition 24GB GDDR6
VGAS0709,Card màn hình Asus TUF GAMING RX 7900 XT OC OC Edition 20GB GDDR6
VGLE0042,VGA Card nVidia Quadro GV100 32GB HBM2
VGGI0620,Card màn hình Gigabyte RX 7900 XT GAMING OC 20G
VGAS0690,Card màn hình Asus Nvidia RTX A2000 12GB GDDR6 (Carton box)
VGAS0700,Card màn hình Asus Nvidia A40 48GB GDDR6
VGMS0457,Card màn hình MSI Radeon RX 6600 MECH 2X 8GB
VGAS0691,Card màn hình Nvidia RTX A5000 24GB GDDR6 (Asus Server Accessory)
VGMS0437,Card màn hình MSI RTX 3070 Ti SUPRIM 8G
VGMS0432,Card màn hình MSI RTX 3080 Ti GAMING TRIO 12G
VGIN0107,Card màn hình Inno3D RTX 3080 Ti X3
VGAW0037,"Card màn hình GAINWARD RTX 3080 Ti PHOENIX 12GB (12GB GDDR6, 384-bit, HDMI+DP)"
VGIN0119,Card màn hình Inno3D RTX 3060 Ti ICHILL X3-8GB (LHR)
VGIN0117,Card màn hình Inno3D RTX 3070 TWIN X2 OC 8GB LHR
RALX0015,Ram Desktop Lexar (LD4AU016G-B3200GSST) 16GB (1x16GB) DDR4 3200Mhz
RAVS0002,Ram Desktop VSP (DD04-16GDDR0143) 16GB (1x 16GB) DDR4 3200Mhz
RATG0014,RAM Desktop TEAMGROUP DELTA RGB (TF4D48G3200HC16F01) 8GB (1x8GB) DDR4 3200MHz
RAVS0001,Ram Desktop VSP (DD04-8GDDR40143) 8GB (1x 8GB) DDR4 3200Mhz
RAPY0003,Ram Desktop PNY XLR8 RGB (MD8GD4320016XRGB) 8GB (1x8GB) DDR4 3200Mhz
RAPY0002,Ram Desktop PNY XLR8 (MD16GD4320016XR) 16GB (1x16GB) DDR4 3200Mhz
RALX0023,Ram Desktop Lexar Thor (LD4BU016G-R3200GSXG) 16GB (1x16GB) DDR4 3200Mhz
RALX0011,Ram Desktop Lexar (LD4AU008G-B3200GSST/LD4AU008G-B3200GSST) 8GB (1x8GB) DDR4 3200Mhz
RALX0007,Ram Desktop Lexar (LD4BU008G-R3200GSXG) 8GB (1x8GB) DDR4 3200Mhz
RACO0355,Ram Desktop Corsair Vengeance LPX (CMK8GX4M1E3200C16 ) 8GB (1x8GB) DDR4 3200MHz
RACO0329,Ram Desktop Corsair Vengeance LPX (CMK16GX4M1E3200C16) 16GB (1x16GB) DDR4 3200MHz
RAHE0005,Ram Desktop HIKSEMI HIKER (HSC408U32Z1) 8GB (1x8GB) - DDR4 3200MHz
RACO0374,Ram Desktop Corsair Vengeance RGB Heatspreader (CMH32GX5M2B5200C40) 32GB (2x16GB) DDR5 5200MHz
RACO0389,Ram Desktop Corsair DOMINATOR PLATINUM RGB (CMT64GX5M2B6000C40) 64GB (2x32GB) DDR5 6000MHz
RASP0023,Ram Desktop Silicon (SP008GBLFU320X02) 8GB (1x 8GB) DDR4 3200Mhz
RAKT0354,Ram Desktop Kingston Fury Beast RGB (KF436C17BB2AK2/16) 16GB (2x8GB) DDR4 3600Mhz
RACO0343,Ram Desktop Corsair Vengeance RS RGB (CMG32GX4M2E3200C16) 32GB (2x16GB) DDR4 3200MHz
RACO0371,Ram Desktop Corsair Vengeance LPX Heatspreader (CMK16GX5M1B5200C40 ) 16GB (1x16GB) DDR5 5200MHz
RACO0348,Ram Desktop Corsair Vengeance RGB RS (CMG64GX4M2D3600C18) 64GB (2x32GB) DDR4 3600MHz
RACO0383,Ram Desktop Corsair Vengeance LPX (CMK16GX5M1B5600C40) 16GB (1x16GB) DDR5 5600MHz
RACO0375,Ram Desktop Corsair Vengeance RGB White Heatspreader (CMH32GX5M2B5200C40W) 32GB (2x16GB) DDR5 5200MHz
RAKM0245,Ram Desktop Kingmax Zeus Dragon RGB (KM-LD4A-3200-16GSRT16) 16G (1x 16GB) DDR4 3200Mhz
RABR0009,Ram Desktop Billion Reservoir Elite HeatSink Black (BR-PC-8G-3200) 8GB (1x8GB) DDR4 3200MHz
RAHE0001,Ram Desktop HIKSEMI Future RGB (HSC416U32C4) 16GB (1x16GB) DDR4 3200MHz
RAKP0001,Ram Desktop KingSpec (KS3200D4P13508G) 8GB (1x 8GB) DDR4 3200Mhz
RAAD0326,Ram Desktop Adata LANCER RGB White (AX5U6000C3016G-CLARWH) 16GB (1x 16GB) DDR5 6000Mhz
RAAD0315,Ram Desktop Adata XPG D35G RGB White (AX4U320016G16A-SWHD35G) 16GB (1x 16GB) DDR4 3200Mhz
RAAD0313,Ram Desktop Adata XPG D35G RGB White (AX4U32008G16A-SWHD35G) 8GB (1x 8GB) DDR4 3200Mhz
RAAD0314,Ram Desktop Adata XPG D35G RGB Black (AX4U32008G16A-SBKD35G) 8GB (1x 8GB) DDR4 3200Mhz
RAAD0325,Ram Desktop Adata LANCER RGB Black (AX5U6000C3016G-CLARBK) 16GB (1x 16GB) DDR5 6000Mhz
RALX0025,Ram Desktop Lexar Thor RGB (LD5U16G60C38BG-RGD) 32GB (2x16GB) DDR5 6000Mhz
RAAD0316,Ram Desktop Adata XPG D35G RGB Black (AX4U320016G16A-SBKD35G) 16GB (1x 16GB) DDR4 3200Mhz
RAAD0284,Ram Desktop Adata (AD5U480016G-S) 16GB (1x16GB) DDR5 4800Mhz
RAVC0036,Ram Desktop V-Color MANTA XPRISM  RGB Black (TMXPL3260834KWK) 64GB (2x 32GB) DDR5 6000Mhz
RAVC0033,Ram Desktop V-Color XFinity RGB Black (TMXFL3260836KWK) 64GB (2x 32GB) DDR5 6000Mhz (Dual XMP 3.0 + AMD EXPO)
RAVC0034,Ram Desktop V-Color XFinity RGB White (TMXFL1660836WWK) 32GB (2x 16GB) DDR5 6000Mhz (Dual XMP 3.0 + AMD EXPO)
RAVC0032,Ram Desktop V-Color XFinity RGB White (TMXFL3260836WWK) 64GB (2x 32GB) DDR5 6000Mhz (Dual XMP 3.0 + AMD EXPO)
RAAD0304,Ram Desktop Adata XPG LANCER RGB Black (AX5U6400C3216G-CLARBK) 16GB (1x 16GB) DDR5 6400Mhz
RAKT0392,Ram Desktop Kingston (KVR56U46BS6-8) 8GB (1x 8GB) DDR5 5600Mhz
RAKT0383,Ram Desktop Kingston Fury Beast RGB XMP (KF564C32BBA-16) 16GB (1x 16GB) DDR5 6400Mhz
RAKT0311,Ram Desktop Kingston Fury Beast (KF552C40BBK2-32) 32GB (2x16GB) DDR5 5200Mhz
RAHE0002,Ram Desktop HIKSEMI Future (HSC416U32C2) 16GB (1x16GB) - DDR4 3200MHz
RAGS0542,Ram Desktop GSkill Trident Z5 Neo RGB (F5-6000J3040G32GX2-TZ5NR) 64GB (2 x 32GB) DDR5 6000Mhz
RAGS0539,Ram Desktop Gskill TRIDENT Z5 RGB (F5-6000J3040G32GX2-TZ5RS) 64GB (2 x 32GB) DDR5 6000Mhz
RACO0388,Ram Desktop Corsair DOMINATOR PLATINUM RGB (CMT32GX5M2X6200C36) 32GB (2x16GB) DDR5 6200MHz
RAGS0530,Ram Desktop Gskill RIPJAWS M5 RGB  WHITE (F5-6000J3648D16GX2-RM5RW) 32GB (2x16GB) DDR5 6000MHz
RACO0345,Ram Desktop Corsair Vengeance RGB RS (CMG64GX4M2E3200C16) 64GB (2x32GB) DDR4 3200MHz
RACO0372,Ram Desktop Corsair Vengeance RGB Heatspreader (CMH32GX5M2B5600C40K) 32GB (2x16GB) DDR5 5600MHz
RAKM0248,Ram Desktop Kingmax (KM-LD5-4800-08GS) 8G (1x 8GB) DDR5 4800Mhz
RAPT0001,Ram Desktop Patriot Signature Premium (PSP48G32002H1) 8GB (1x 8GB) DDR4 3200Mhz
RACO0385,Ram Desktop Corsair Vengeance RGB White (CMH64GX5M2B5600C40W) 64GB (2x32GB) DDR5 5600MHz
RAKT0389,Ram Desktop Kingston FURY Beast RGB (KF552C40BBAK2-16) 16GB (2x 8GB) DDR5 5200Mhz
RAGS0549,Ram Desktop Gskill Trident Z5 RGB WHITE (F5-6400J3239F48GX2-TZ5RW) 96GB (2x48GB) DDR5 6400Mhz
RAKT0391,Ram Desktop Kingston (KVR56U46BS8-16) 16GB (1x 16GB) DDR5 5600Mhz
RAGS0547,Ram Desktop Gskill Trident Z5 RGB SILVER (F5-6400J3239F48GX2-TZ5RS) 96GB (2x48GB) DDR5 6400Mhz
RAKT0384,Ram Desktop Kingston Fury Beast RGB XMP (KF564C32BBAK2-32) 32GB (2x 16GB) DDR5 6400Mhz
RAGS0516,Ram Desktop Gskill Ripjaws M5 RGB White (F5-5200J4040A16GX2-RM5RW) 32GB (2x16GB) DDR5 5200 MHz
RAGS0515,Ram Desktop Gskill Ripjaws M5 RGB (F5-5200J4040A16GX2-RM5RK) 32GB (2x16GB) DDR5 5200 MHz
RAKM0223,Ram Desktop Kingmax Zeus Dragon (KM-LD4-3200-16GHS) 16GB (1x16GB) DDR4 3200Mhz
RASP0024,Ram Desktop Silicon (SP008GXLZU320BSA) 8GB (1x 8GB) DDR4 3200Mhz (Tản nhiệt)
RATG0041,RAM Desktop TEAMGROUP DELTA Black (FLBD516G5600HC36B01) 16GB (1x16GB) DDR5 5600MHz
RATG0004,RAM Desktop TEAMGROUP ELITE (TED416G3200C22BK) 16GB (1x16GB) DDR4 3200MHz
RAKT0322,Ram Desktop Kingston Fury Beast RGB (KF552C40BBAK2-32) 32GB (2x16GB) - DDR5 5200MHz
RACO0340,Ram Desktop Corsair Vengeance RS RGB (CMG16GX4M1E3200C16) 16GB (1x16GB) DDR4 3200MHz
RAAD0277,Ram Desktop Adata XPG Gammix D10 (AX4U32008G16A-SB10) 8GB (1x8GB) DDR4 3200Mhz
RAKM0244,Ram Desktop Kingmax ARTHON X-HS&RGB (KM-LD56-6000-16GSRB36) 16GB (1x 16GB) DDR5 6000Mhz
RAKT0324,Ram Desktop Kingston Fury Beast RGB (KF556C40BBAK2-64) 64GB (2x32GB) - DDR5 5600MHz
RATG0003,RAM Desktop TEAMGROUP ELITE (TED48G3200C22BK) 8GB (1x8GB) DDR4 3200MHz
RAKT0313,Ram Desktop Kingston Fury Beast (KF556C40BBK2-32) 32GB (2x16GB) DDR5 5600Mhz
RAPY0008,Ram Desktop PNY (MD8GSD4320016-TB/MD8GSD43200-TB) 8GB (1x8GB) DDR4 3200Mhz
RAKT0380,Ram Desktop Kingston Fury Beast (KF552C40BB-8) 8GB (1x 8GB) DDR5 5200Mhz
RAKT0310,Ram Desktop Kingston Fury Beast (KF552C40BB-16) 16GB (1x16GB) DDR5 5200Mhz
RAKT0381,Ram Desktop Kingston Fury Beast (KF556C40BB-8) 8GB (1x 8GB) DDR5 5600Mhz
RATG0033,Ram Desktop TEAMGROUP DELTA RGB White (FF4D516G6000HC38A01) 16GB (1x16GB) DDR5 6000MHz
RAPY0004,Ram Desktop PNY XLR8 RGB (MD16GD4320016XRGB) 16GB (1x16GB) DDR4 3200Mhz
RAPY0010,Ram Desktop PNY XLR8 RGB Silver (MD16GSD4320016XSRGB) 16GB (1x 16GB) DDR4 3200Mhz
RAGS0441,Ram Desktop Gskill Trident Z Neo RGB (F4-3600C18D-16GTZN)16GB (2x8GB) DDR4 3600MHz
RAAD0298,Ram Desktop Adata XPG Spectrix D50 RGB Grey (AX4U320016G16A-ST50) 16GB (1x16GB) DDR4 3200Mhz
RATG0015,RAM Desktop TEAMGROUP DELTA RGB (TF3D416G3200HC16F01) 16GB (1x16GB) DDR4 3200MHz
RAAD0296,Ram Desktop Adata XPG Spectrix D50 RGB White (AX4U320016G16A-SW50) 16GB (1x16GB) DDR4 3200Mhz
RAGS0502,Ram Desktop Gskill Aegis (F4-3200C16S-16GIS) 16GB (1x16GB) DDR4 3200Hz
RAKT0323,Ram Desktop Kingston Fury Beast RGB (KF556C40BBAK2-32) 32GB (2x16GB) - DDR5 5600MHz
RAGS0507,Ram Desktop Gskill TRIDENT Z5 RGB (F5-6000J3636F32GX2-TZ5RK) 64GB (2x32GB) DDR5 6000Mhz
RACO0379,Ram Desktop Corsair Vengeance RGB (CMH64GX5M2B5600C40) 64GB (2x32GB) DDR5 5600MHz
RAKT0345,Ram Desktop Kingston Fury Beast RGB (KF556C40BBAK2-16) 16GB (2x8GB) - DDR5 5600MHz
RABR0010,Ram Desktop Billion Reservoir Elite HeatSink White (BR-PC-8G-3200) 8GB (1x8GB) DDR4 3200MHz
RABR0011,Ram Desktop Billion Reservoir Elite HeatSink Black(BR-PC-16G-3200) 16GB (1x16GB) DDR4 3200MHz
RAKM0238,Ram Desktop Kingmax Zeus Dragon (KM-LD4A-3200-08GSHB16) 8G (1x8GB) DDR4 3200Mhz
RACO0342,Ram Desktop Corsair Vengeance RS RGB (CMG16GX4M2D3600C18) 16GB (2x8GB) DDR4 3600MHz
RACO0344,Ram Desktop Corsair Vengeance RGB RS (CMG32GX4M2D3600C18) 32GB (2x16GB) DDR4 3600MHz
RAKM0243,Ram Desktop Kingmax ARTHON X-HS&RGB (KM-LD54-5600-16GSRB36) 16GB (1x 16GB) DDR5 5600Mhz
RAAD0294,Ram Desktop Adata XPG Spectrix D50 RGB White (AX4U32008G16A-SW50) 8GB (1x8GB) DDR4 3200Mhz
RACO0339,Ram Desktop Corsair Vengeance RS RGB (CMG8GX4M1E3200C16) 8GB (1x8GB) DDR4 3200MHz
RAGS0496,Ram Desktop Gskill Aegis (F4-3200C16S-8GIS) 8GB (1x8GB) DDR4 3200Hz
RACO0337,Ram Desktop Corsair Dominator Platinum Black RGB (CMT32GX4M2E3200C16) 32GB (2x16G) DDR4 3200MHz
RATG0016,RAM Desktop TEAMGROUP DELTA RGB (TF4D416G3200HC16F01) 16GB (1x16GB) DDR4 3200MHz
RAAD0297,Ram Desktop Adata XPG Spectrix D50 RGB Grey (AX4U32008G16A-ST50) 8GB (1x8GB) DDR4 3200Mhz
RAGS0537,Ram Desktop Gskill RIPJAWS M5 RGB (F5-5200J4040A32GX2-RM5RK) 64GB (2 x 32GB) DDR5 5200MHz
RAGS0541,Ram Desktop GSkill Trident Z5 Neo RGB (F5-6000J3038F16GX2-TZ5NR) 32GB (2 x 16GB) DDR5 6000Mhz
RACO0403,Ram Desktop Corsair DOMINATOR TITANIUM RGB (CMP48GX5M2X7200C36) 48GB (2x24GB) DDR5 7200MHz
RACO0397,Ram Desktop Corsair DOMINATOR TITANIUM RGB (CMP32GX5M2X7200C34) 32GB (2x16GB) DDR5 7200MHz
RACO0393,Ram Desktop Corsair DOMINATOR TITANIUM RGB (CMP32GX5M2X6600C32) 32GB (2x16GB) DDR5 6600MHz
RACO0398,Ram Desktop Corsair DOMINATOR TITANIUM RGB White (CMP32GX5M2X7200C34W) 32GB (2x16GB) DDR5 7200MHz
RACO0394,Ram Desktop Corsair DOMINATOR TITANIUM RGB White (CMP32GX5M2X6600C32W) 32GB (2x16GB) DDR5 6600MHz
RAPY0009,Ram Desktop PNY XLR8 RGB Silver (MD8GSD4320016XSRGB) 8GB (1x8GB) DDR4 3200Mhz
RATG0005,RAM Desktop TEAMGROUP VULCAN Z (TLZRD48G3200HC16F01) 8GB (1x8GB) DDR4 3200MHz
RATG0006,RAM Desktop TEAMGROUP VULCAN Z (TLZGD48G3200HC16F01) 8GB (1x8GB) DDR4 3200MHz
RAKT0332,Ram Desktop Kingston Fury Beast RGB (KF552C40BBAK2-64) 64GB (2x32GB) - DDR5 5200MHz
RAKT0369,Ram Desktop Kingston Fury Beast (KF556C40BB-16) 16GB (1x16GB) DDR5 5600Mhz
RACO0353,Ram Desktop Corsair DOMINATOR PLATINUM RGB Black (CMT32GX5M2B5200C40) 32GB (2x16GB) DDR5 5200MHz
RAGS0522,Ram Desktop Gskill Trident Z Royal RGB (F5-6400J3239G32GX2-TR5S) 64GB (2x32GB) DDR5 6400 MHz
RALX0019,Ram Desktop Lexar ARES RGB (LD5U16G64C32LA-RGS) 16GB (1x16GB) DDR5 6400Mhz
RAGS0528,Ram Desktop Gskill RIPJAWS S5 BLACK (F5-5200J4040A16GX2-RS5K) 32GB (2x16GB) DDR5 5200MHz
RAGS0529,Ram Desktop Gskill RIPJAWS S5 WHITE (FF5-5200J4040A16GX2-RS5W) 32GB (2x16GB) DDR5 5200MHz
RAGS0458,Ram Desktop Gskill RIPJAWS V (F4-3200C16S-16GVK) 16GB (1x16GB) DDR4 3200Mhz
RAGS0444,RAM Desktop Gskill Trident Z RGB (F4-3200C16D-32GTZR) 32GB (2x16GB) DDR4 3200MHz
RAGS0451,Ram Desktop Gskill Trident Z Neo RGB (F4-3600C18D-64GTZN) 64GB (2x32GB) DDR4 3600MHz
RAGS0454,Ram Desktop Gskill (F4-2666C19S-8GNT) 8GB (1x8GB) DDR4 2666Mhz
RAGS0517,Ram Desktop Gskill Ripjaws M5 RGB White (F5-5200J4040A32GX2-RM5RW) 64GB (2x32GB) DDR5 5200 MHz
RACO0380,Ram Desktop Corsair DOMINATOR TITANIUM RGB White (CMP32GX5M2B6000C30W) 32GB (2x16GB) DDR5 6000MHz
RAAD0281,Ram Desktop Adata XPG Gammix D10 (AX4U320016G16A-SB10) 16GB (1x16GB) DDR4 3200Mhz
RAGS0512,Ram Desktop Gskill Trident Z5 RGB White (F5-6000J3238F16GX2-TZ5RW) 32G (2x16GB) DDR5 6000Mhz
RAGS0513,Ram Desktop Gskill Trident Z5 RGB Black (F5-6000J3238F16GX2-TZ5RK) 32G (2x16GB) DDR5 6000Mhz
RAGS0551,Ram Desktop Gskill Trident Z5 ROYAL NEO RGB GOLD (F5-6400J3039G16GX2-TR5NG) 32GB (2x 16GB) DDR5 6400Mhz
RAGS0526,Ram Desktop Gskill Trident Z5 RGB Black (F5-6400J3239G16GX2-TZ5RK) 32GB (2x16GB) DDR5 6400MHz
RAKT0365,Ram Desktop Kingston Fury Beast (KF432C16BBK2/64) 64GB (2x32GB) DDR4 3200Mhz
RAKT0403,Ram Desktop Kingston Fury Beast Black EXPO (KF560C36BBE2K2-32) 32GB (2x16GB) - DDR5 6000MHz
RAKT0404,Ram Desktop Kingston Fury Beast Black (KF560C30BBK2-32) 32GB (2x16GB) - DDR5 6000MHz
RAKT0398,Ram Desktop Kingston Fury Beast RGB XMP (KF568C34BBA-16) 16GB (1x16GB) - DDR5 6800MHz
RAKT0399,Ram Desktop Kingston Fury Beast RGB (KF560C30BBAK2-64) 64GB (2x32GB) - DDR5 6000MHz
RAKT0401,Ram Desktop Kingston Fury Beast RGB (KF560C30BBAK2-16) 16GB (2x8GB) - DDR5 6000MHz
RAKT0397,Ram Desktop Kingston Fury Beast RGB XMP (KF568C34BBAK2-32) 32GB (2x16GB) - DDR5 6800MHz
RAKT0364,Ram Desktop Kingston Fury Beast (KF432C16BB/32) 32GB (1x32GB) DDR4 3200Mhz
RAKT0355,Ram Desktop Kingston Fury Beast RGB (KF432C16BB12AK2/32) 32GB (2x16GB) DDR4 3200Mhz
RAGS0561,Ram Desktop Gskill Trident Z5 Neo RGB Black (F5-6000J3636F32GX2-TZ5NR) 64GB (2x 32GB) DDR5 6000Mhz
RAGS0559,Ram Desktop Gskill Ripjaws M5 RGB Black (F5-6000J3636F16GX2-RM5RK) 32GB (2x 16GB) DDR5 6000Mhz
RAGS0560,Ram Desktop Gskill Ripjaws M5 RGB White (F5-6000J3636F16GX2-RM5RW) 32GB (2x 16GB) DDR5 6000Mhz
RAKL0012,Ram Desktop Klevv FITV White (KD5AGU880-60A320Q) 16GB (1x 16GB) DDR5 6000Mhz
RAKP0003,Ram Desktop KingSpec RGB Black (KS3200D4R13516G) 16GB (1x 16GB) DDR4 3200Mhz
RAKP0004,Ram Desktop KingSpec RGB Sliver X (KS3200D4R13516G) 16GB (1x 16GB) DDR4 3200Mhz
RAKL0010,Ram Desktop Klevv Urbane V RGB White (KD5AGUA80-60A300M) 32GB (2x 16GB) DDR5 6000Mhz (AMD EXPO+Intel XMP 3.0)
RAKL0011,Ram Desktop Klevv CRAS V RGB Black (KD5AGUA80-60A300G) 32GB (2x 16GB) DDR5 6000Mhz (AMD EXPO+Intel XMP 3.0)
RACO0386,Ram Desktop Corsair Vengeance RGB (CMH96GX5M2B5600C40) 96GB (2x48GB) DDR5 5600MHz
RACO0409,Ram Desktop Corsair DOMINATOR TITANIUM RGB (CMP96GX5M2B6400C32) 96GB (2x48GB) DDR5 6400MHz
RACO0362,Ram Desktop Corsair Vengeance RGB Heatspreader (CMH32GX5M2B5600C36K) 32GB (2x16GB) DDR5 5600MHz
RACO0410,Ram Desktop Corsair DOMINATOR TITANIUM RGB White (CMP96GX5M2B6400C32W) 96GB (2x48GB) DDR5 6400MHz
RACO0405,Ram Desktop Corsair DOMINATOR TITANIUM RGB (CMP64GX5M2B6400C32) 64GB (2x32GB) DDR5 6400MHz
RAGS0557,Ram Desktop Gskill Trident Z5 ROYAL RGB Sliver (F5-6400J3239F48GX2-TR5S) 96GB (2x 48GB) DDR5 6400Mhz
RAKT0358,Ram Desktop Kingston Fury Beast RGB (KF432C16BB2A/32) 32GB (1x32GB) DDR4 3200Mhz
RAPT0012,Ram Desktop Patriot Signature Premium (PVV516G520C36K) 16GB (2x 8GB) DDR5 5200Mhz
RAPT0011,Ram Desktop Patriot Viper VENOM RGB (PVVR532G600C36K) 32GB (2x 16GB) DDR5 6000Mhz
RAPT0010,Ram Desktop Patriot Signature Premium (PSP516G520081H1) 16GB (1x 16GB) DDR5 5200Mhz
RAPT0009,Ram Desktop Patriot Signature (PSD48G320081) 8GB (1x 8GB) DDR4 3200Mhz
RAAD0322,Ram Desktop Adata LANCER BLADE RGB White (AX5U6000C4816G-SLABRWH) 16GB (1x 16GB) DDR5 6000Mhz
RAAD0324,Ram Desktop Adata LANCER BLADE RGB White (AX5U6000C3416G-DTLABRWH) 32GB (2x 16GB) DDR5 6000Mhz
RAAD0328,Ram Desktop Adata LANCER RGB White (AX5U6000C3016G-BCLARWH) 32GB (2x 16GB) DDR5 6000Mhz
RAAD0321,Ram Desktop Adata LANCER BLADE RGB Black (AX5U6000C4816G-SLABRBK) 16GB (1x 16GB) DDR5 6000Mhz
RAAD0323,Ram Desktop Adata LANCER BLADE RGB Black (AX5U6000C3416G-DTLABRBK) 32GB (2x 16GB) DDR5 6000Mhz
RAAD0327,Ram Desktop Adata LANCER RGB Black (AX5U6000C3016G-BCLARBK) 32GB (2x 16GB) DDR5 6000Mhz
RAAD0312,Ram Desktop Adata PREMIER (AD4U32008G22-SGN) 16GB (1x16GB) DDR4 3200Mhz
RAAD0311,Ram Desktop Adata PREMIER (AD4U32008G22-SGN) 8GB (1x 8GB) DDR4 3200Mhz
RAAD0329,Ram Desktop Adata LANCER RGB Black (AX5U6000C3032G-DCLARBK) 64GB (2x 32GB) DDR5 6000Mhz
RAAD0320,Ram Desktop Adata LANCER BLADE White (AX5U5600C4616G-DTLABWH) 32GB (2x 16GB) DDR5 5600Mhz
RAAD0317,Ram Desktop Adata LANCER BLADE Black (AX5U5600C4616G-SLABBK) 16GB (1x 16GB) DDR5 5600Mhz
RAAD0318,Ram Desktop Adata LANCER BLADE White (AX5U5600C4616G-SLABWH) 16GB (1x 16GB) DDR5 5600Mhz
RAAD0319,Ram Desktop Adata LANCER BLADE Black (AX5U5600C4616G-DTLABBK) 32GB (2x 16GB) DDR5 5600Mhz
RAVC0039,Ram Desktop V-Color SKYWALKER PLUS RGB Black (TL416G36S818CSPKWS) 16GB (1x 16GB) DDR4 3600Mhz
RAVC0035,Ram Desktop V-Color XFinity RGB Black (TMXFL1660836KWK) 32GB (2x 16GB) DDR5 6000Mhz (Dual XMP 3.0 + AMD EXPO)
RAKT0378,Ram Desktop Kingston (KVR52U42BS6-8) 8GB (1x8GB) DDR5 5200Mhz
RAKT0376,Ram Desktop Kingston (KVR48U40BS6-8) 8GB (1x8GB) DDR5 4800Mhz
RAAD0303,Ram Desktop Adata XPG LANCER RGB White (AX5U6400C3216G-CLARWH) 16GB (1x 16GB) DDR5 6400Mhz
RAAP0069,Ram Desktop Apacer OC NOX (AH5U16G56C522MBAA-1) 16GB (1x16GB) DDR5 5600Mhz
RAGS0543,Ram Desktop Gskill TRIDENT Z5 Neo RGB (F5-6000J3238G32GX2-TZ5NR) 64GB (2x32GB) DDR5 6000Mhz
RAGS0544,Ram Desktop Gskill TRIDENT Z5 RGB (5-6000J3040G32GX2-TZ5RK) 64GB (2x32GB) DDR5 6000Mhz
RAPT0008,Ram Desktop Patriot Viper STEEL RGB BLACK (PVSR432G320C8K) 32GB (2x 16GB) DDR4 3200Mhz
RAGS0540,Ram Desktop Gskill TRIDENT Z5 RGB (F5-6000J3040G32GX2-TZ5RW) 64GB (2 x 32GB) DDR5 6000Mhz
RAKT0362,Ram Desktop Kingston FURY Beast Black RGB XMP (KF560C40BBAK2-64) 64GB (2x32GB) DDR5 6000Mhz
RAGS0531,Ram Desktop Gskill RIPJAWS M5 RGB  BLACK (F5-6000J3648D16GX2-RM5RK) 32GB (2x16GB) DDR5 6000MHz
RAVC0037,Ram Desktop V-Color MANTA XPRISM RGB Black (TMXPL1660836KWK) 32GB (2x 16GB) DDR5 6000Mhz
RAVC0038,Ram Desktop V-Color MANTA XSKY RGB Black (TMXSL1660836KWK) 32GB (2x 16GB) DDR5 6000Mhz
RAVC0040,Ram Desktop V-Color SKYWALKER PLUS RGB White (TL416G36S818CSPSWS) 16GB (1x 16GB) DDR4 3600Mhz
RAKM0234,Ram Desktop Kingmax (KM-LD5-4800-16GS) 16G (1x 16GB) DDR5 4800Mhz
